Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
65,,"Although I used to work at that plant so I kinda know how it looks, but would have been cool to see anyway",,,texasabbott 12.7 for sure,,AH YES yellow and blue,,They are made by the same company and are actually the same engines with different names. The same goes for the M-Drive and I-Shift.,,,かっけー🥺❤️,"Great video!<br />I have a 2014 <BX> <M2> engine with 869000 miles in it, I’m having problems, at high gears and low rpms the truck seems to loose power and starts shaking bad, I did some tests and one of them, turn the truck off unplugged the turbo actuator wire, start the truck and it ran fine, not shaking at all, just having a little turbo leg, I already changed the turbo actuator and did the GVT calibration, when I tested the truck the problem came back, can you please give your opinion on it.<br />Thanks!<br />Helton.",,,,Smart one,,,
66,,"and what&#39;s that ? <a href=""https://www.youtube.com/watch?v=ri_LFckaT7g"">https://www.youtube.com/watch?v=ri_LFckaT7g</a> That&#39;s not a secret ?",,,Detroit Diesel Series 60 12.7!,,"Nice sales pitch, but does nothing for techs. Yes Tech Tools is great, but could you provide something with more detail or a service manual link?  I agree. I&#39;d rather do a starter or any repair on a <BX> v/s an International. Their engineers did a great job of cutting down service times.",,"Except for the word &quot;<BX>&quot; and the <BX> vid,this is the same advert for the the Mack filter and injector. :D",,,now I need to wait for SCS to insert in ETS2.,Disconnect the EGR Differential pressure sensor and road test the truck. EGR cooler might be clogged,,,,Умеют же люди делать..,,,
67,,It&#39;s company&#39;s main secret. Just like the KFC&#39;s recipe.,,,Why guys don’t put what shop it is so I can bring my truck there,,Super bro,,,,,lol wanted to comment that,"Hello , great video. Very informative. I have a question about the EGR cooler.<br />When the EGR cooler fails and needs replacement, should they also clean the DPF filter ?<br />Thank you for your time",,,,Great more warning lights that even <BX> don’t know how to fix then it spends week in work shop get it back 1 hour up road warning light back on just brilliant I think if you want to make good trucks get rid of all the crap and just build Bigger cabs,,,
68,,The winner of Red Dot deisgn award.,,,"Hi Evan - thanks for watching. Our shop is Era Service Truck and Trailer Repair in Chicago, Illinois.",,<BX> COMMON RAIL NOT GOOD,,,,,Why w8 on scs ? Find a good mod maker who like make it for you and you dont need w8 few years,I have a 2013 <BX> 780 <M2> and when I first try to crank it it acts like the batteries are no good but I just replaced them and it finally turns over just curious what that means it has 844000 miles and injectors were replaced at 700000 miles,,,,"The problem with this, it will have John Deere effect, you don&#39;t own it because of the software.",,,
69,,No Brazil a <BX> Possui Fábricas Nos Estados do Paraná e São Paulo .,,,Which best ? VED12 or VED 13 ??? <b>(For DUMPTRUCK&#39;s)</b>,,BEL VIDEO IL COMMON  RAIL  E IL MIO MESTIERE,,,,,HAHAHAH i was thinking about that too hahhaahah,"My <BX> is loosing power,, and have already change the turbo and pipe.. it mostly happen when the trailer weight is too heavy ... any help in please",,,,Aerodynamics?,,,
70,,Do they come in manual ,,,Ray Bolaños D12  or N14 or DD12.7,,me truck mehcanic,,,,,V3loc1 yes and lol,It’s a Manuel,,,,Шедевральная красота,,,
71,,"But today&#39;s automated gearboxes are far better than any manual gearbox you can get. And today&#39;s automated gearbox can handle the weight without a problem.<br /><br />For example <BX>s automated gear box, are quit smart:<br /><br />- It know how heavy the load is, so it change gears accordingly.<br />- It know how big the incline are on that hill, so it change gear accordingly.<br />- It know how far down you have the pedal, and change accordingly. (if you don&#39;t have the pedal all the way down, it will change gear early, if you have the pedal all the way down, it will change late)<br />- It also detect how hard you are breaking and change gear accordingly.<br /><br />Thus the Automated gearbox are always in the correct gear, at any time...<br /><br />the advantage is that you do not get these fatigue development in muscles, and wear of the elbow and shoulder, from all the gear changes, one does through a career. Injury who can give you trouble sleeping, give you trouble being active with your family ... (I speak from experience, working in industry where I produce stairs and the big model can weigh up to 200 kg ... and I lift on them all day long.)",,,I have 2012 with 900k plus on it. 13spd. Other then injectors it&#39;s been a good engine.,,Hindi👈✏️👈✓,,,,,Hope SCS Software reach you soon with this facelift,😳 holy cow thats a lot of issues and sensors.  Im happy i have  N14 that only has like 5 sensors on the whole engine.,,,,Any chance of your trucks coming to America anytime soon?  Awesome trucks.,,,
72,,Yea ,,,@Gurpal Singh on a I-Shift you have to spend 10K.. for a complete rebuild.,,Ji bhai,,,,,Mint lorry,"I was driving and my truck  has no power to move when pushing fuel pedal. Alternator, clutch actuator checked. Calibrated transmission done and passed all tests. Our gear shift selector had to be replaced because it went bad, now this one must be in 2nd gear to go in reverse. And the button with the L on the back doesn&#39;t work. Any suggestions?",,,,Лучше Вольво может быть только Вольво,,,
73,,#NAME?,,,@Gurpal Singh cluch was about 1500.  Not auto,,"Chẳng có gì khó hiểu 🎏.th ư tử nó của đồng cô 6xy lạnh.cach chỉnh cảm co su <a href=""http://pap.tui/"">pap.tui</a> là OK .",,,,,WoooW <BX> you are the best (after Scania) of course.,No power as in what? Slow to get boost?,,,,Базар жоқ Немістерге<br /><BX> 👍,,,
74,,"Not even a truck fan but got to admit, <BX> makes some of the most beautiful trucks",,,Did you have to replace clutch ? How much does that cost ? On a Auto,,Supar videos,,,,,Cool new ETS graphics,I&#39;ve done everything on this list at least twice. 1080000 miles.,,,,"I hoped <BX> wouldn&#39;t put those f.. &quot;safety&quot;systems on their trucks. Like a proffesional driver,I WANT TO DRIVE,not the computer!!!",,,
75,,"<a href=""http://www.youtube.com/watch?v=20O-vmy2s_8&amp;t=0m38s"">0:38</a> Lennart visar Hans hur man trycker på plåt.<br />Lennart: Plåt.<br />Hans Åååååhhh...<br />Lennart: Ne, inte åååh... Plåt...",,,"Yep mines too. I do my pms every 10,000 milez.",,Detroit is king,,,,,This is my opinion a usb port in the bedroom,If it’s an older <BX> it could be bad Harness,,,,"Bravo !! You and me too, I call that crap electronic government intervention, were watching you",,,
76,,"Hallo, wie geht es jedem, den ich arbeite in der Mercedes-Benz-Werk in Ägypten ist sehr schön und Hzhalfdao",,,How much for you guys to do the injector cups on one. I believe I will make you guys my <BX> mechanics. How far are you guys usually booked out for work?,,I run the car maintenance Youtube channel in Korea. I&#39;m always learning such a great ideas on your channel. I hope we have a chance to be together. Thank you.,,,,,It&#39;s really unique,@TAT Express Inc. I appreciate the information you provide. Old <BX> are a lot of work! Does the VECU fail often? Had 7 codes at the end of a parked regen at least half were possibly a bad VECU. Codes were gone when I started it back up two hours later. 🤔,,,,I really hope the drivers dont fall asleep while driving.,,,
77,,More computers than an aircraft = more faults :D ,,,@Truck Yoo can you recommend a good <BX>/mack mechanic in Colorado?,,Pantek,,,,,<BX> truck is the best ❤,Thanks for sharing,,,,Cool...,,,
78,,"I was thinking just that, but today computers takes the place of many mechanical devices, so when some of it fail, it is easier to repair.",,,right now we move quickly usually couple days but if you let me know when you can come then I&#39;ll plan for it. Look us up and call us. Thank you!,,Ok,,,,,nice,"Well ,I got a question,when I gonna start making money? ???",,,,Наверно одна машина котороя едет везде 👍,,,
79,,"hahah,, NOT! ",,,That&#39;s an engine I will not buy for sure.,,"I have got <BX> <M2> f engine ,but now the problem started suddenly it starts nicely,but it mixes diesel into engine  oil ,how can i rectify this problem help me",,,,,❤️❤️❤️,Good,,,,"Anti stupidity comment. 15 years ago, ruling class thought that putting CAR SEAT in Truck, will give them easier job of moving cheap pickup driver in big rigs? Plan was incrementally and successfully implemented. Nobody knows nova days how human body works, a specially doctors of internal medicine. Thats the reason and “Golden Gose of profits” in fixing thousand of symptoms, because of Liver/Gallbladder circulation impairment. You intestinal “Motor Oil”. A little bit of history: engineers slanted back car seats long time ago, to lower roof and to save fuel in wind resistance. Is this ( garten chair seating ) really necessary in 18th wheelers?<br />Na ja, if you know how to cook slowly frog in pot with water....<br />Now i know something about human ergonomic and anatomy. Trucker brains are in their a.... They will have even shorter lives. At least, you can fix truck ( Mercedes Benz, Freightliner, Kennwort, <BX>..etc)faster and less downtime in shop, because they raised floor.... silver lining in everything?",,,
80,,MORE COMPUTERS THAN AN AIRCRAFT? COME ON!!!!!!,,,"@Gurpal Singh <BX> trucks are good. My 2012 <BX> 670 <M2> has a <BX> engine. I purchased it with 560,000 miles around October 2017. I have almost 900,000 rite now and it runz dam good. The only thing I replaced over the years was a water pump, belt tensioner and the injectors/cups last year. Thats common on trucks. I believe DEF systems ruin engines so i deleted that not long after i purchased the truck. Do your pms on time and maintain your truck. These <BX> and cummin engines run good. You got to take care of your trucks. I do my pms every 10,000 miles.",,I&#39;m enjoying watching your good video.<br />I support you in Korea.,,,,,I am EHSAN from pakistan Punjab i am track driver in uae 13 year old in uae,I’m not buying another one. That’s for sure.,,,,Пойду передёрну🤫,,,
81,,my ass more computer,,,"@Gurpal Singh injectors cup failure, injector failure, bull gear ⚙ come lose. Not a bad truck, but the one that works on these trucks are very expensive as well as the parts. In my opinion is a good truck for a company not so mich for an owner operator. If 1 injector goes, all 6 need to be replaced. Just too expensive to keep on the road once they start having problems. Look at how much cheaper they are compared with the cummins isx.",,"Plz like this Aman Engineering Fb Group plz <a href=""https://www.facebook.com/groups/430911480965072/"">https://www.facebook.com/groups/430911480965072/</a>",,,,,I like <BX> track <BX> is good only driver my best track Mercedes Benz,"hey giys i have <M2> <BX> 2011, and have problem with fan clutch, it is running to offten and after while in driving it shut off and after 2 seconds turn on again, and so on..pls advice",,,,"Вольво начинает &quot;разговаривать&quot; с водителем, блеск.",,,
82,,Ask most  pilots  and they will tell you they like to fly by wire..     2 inch thick wire rope that is.,,,"What’s wrong with it ? Thinking about buying 2015 <BX> 630 480,000 miles",,"Me Gusta la Mec. Moderna, me Gusta aprender Y Saber las Cosas.",,,,,&quot;The new cab&quot; Is it really new though? I&#39;ve looked at a bunch of pictures and sure the FM&#39;s have gotten new cabs but as for the FH i&#39;m struggling to find an aspect of the actual cab design that is all new. Sure new headlights and a new grille and some interior features but the actual cab itself is still the same isn&#39;t it? It&#39;s much like what happened to the FH16 back in 2008... A facelift.,"Hi thanks for the video, some good informations in it., i have a question though, i have 2014  <BX> vnl 670 with <M2> engine that had the Head rebuilt and turbo replaced recently. Mileage is at 839k and im getting codes dtc p269800 dtc p226c00 do you know what might cause that. Thanks in advance",,,,Down hill cruise control?,,,
83,,"I am fairly certain that truck, or any car for that matter, has more computers than a Cessna 172.",,,@L L lol,,Why are three of the injectors camshaft operated but the other three not?,,,,,"Yep, thats only facelift",I have the same 2014 vnl 670. How much did rebuilt head cost. My mileage is 580k,,,,"Comfort, Safety and Effeciency",,,
84,,@Luca Fuoco<br />it was a way of saying it. Why you need to be so rude?,,,What’s Better? Paccar?,,👍👍👍,,,,,<BX> FH 540 has 890000 kms still like brand new. I love the new design and hope they didn&#39;t change much around engine as they say if it&#39;s not broken it doesn&#39;t need fixing :D that would be the <BX> FH and FH16.<br />Thank you <BX> for making the best and the most comfortable trucks well done as far as i know pulling road trains across Australia.<br />Addition to the original comment: and the most reliable!,مرحبا,,,,Автомобиль - мечта!!!👍👍👍,,,
85,,No car ever manufactured had hunreds of meters of steel cables you fucking ignorant moron,,,Chi City!!,,Форсунки под клапаной крышкой😂😂<br />Ну ну вольво инжиниринг!,,,,,"no changes to mechanics from what I know, only the bogie, frontbeam has a few small changes, and a few wiring changes but the rest is only the cabin that&#39;s different","Thank you i have hard start problem<br />So my mech suggested to change injector cups only , will it help? I have 500k km on 2014 <M2> <BX> please suggest (from Canada)",,,,It can&#39;t be luxury since it&#39;s for European roads and norms. It&#39;s still a mere doghouse where driver can&#39;t stretch his legs.,,,
86,,"is that dilido on <a href=""http://www.youtube.com/watch?v=20O-vmy2s_8&amp;t=1m34s"">1:34</a>",,,wish this vid existed before i bought my <M2>,,"Чёт я не понял, как так без внешнего насоса? А что тогда давление создаёт?",,,,,"Peterbilt and Kenworth, take notes",That worked for me. A cup started going bad. Symptoms: long crank time to start and air in fuel line. I had to use the purge pump so it can start quick.,,,,Шедевр. Вольво вы впереди всех.,,,
87,,"i fine it funny how some say it has to be KW, PB or some other american truck with none sincro gear box to be a trucky well times change the model A ford is finished 100 hours per week in a truck dont you want to be in a nice truck",,,@Truck Yoo definitely the bull gear. going into 800k on the truck. having the grinding noise while the compressor runs. bringing it to the shop tomorrow...,,<M2> engine rpm problem I have change the fuel pump but not working,,,,,who needs all this nonsense?,Low oil pressure.  Oil not reaching 3 filter?,,,,Anyone know why the US doesn’t use these type of Trucks? Rare to see a flat nose now and days.,,,
88,,who cares i dont lmfao foolzzzzzzzzzzzzzz,,,Lakeside Farmer what’s wrong with your <M2>?,,My vovlo truck fmx 400 is not going up from 7 rpm and not moving please guide me,,,,,@Béla Bá Old cars has enjoyability. New cars has safety. Fuel economy. Technology.,My truck is 2012 <BX> 670 <M2> and suddenly it started this problem that it goes into neutral when it’s driving it doesn’t even matter if it’s on straight road or uphill it loses power and goes into neutral??? Please let me know what the problem is???,,,,"It&#39;s because of length restrictions, European roads and cities are a lot tighter than those in the US. Nothing to do with speed limits as European trucks are limited to 56mph anyway",,,
89,,Magnifico.maginifico não ha outra palavra.!,,,Good video!<br />Where are you located in chicago?<br />I really want to bring my truck to your shop.<br />Thanks,,I want job in valvo as a technician iam 55 age<br />I am Retaird P.N Dockyard,,,,,Great question! why do we need newer cars or computers!? <br />Why not drive around in 1950&#39;s <BX> Amason (model 121) and looking at this video with a 90s computer... Figure it out.....,I have <M2> its running during ignition off no light on cluster only engine keep running  usually turn off killer switch or pull out outer fuse box relays to turn off  any suggestion,,,,They’re called cabovers and mostly because European speed limits are slower than those in the US. We have highways that go up to 80mph and these cabovers just won’t be able to handle it like our old fashion long nose trucks,,,
90,,Xe dep lam gia thi truong khoang bao nhjeu vay ha,,,@Truck Yoo good job ! but where he is or his address <br />   Phone number ?thanks,,Bagus,,,,,<BX> is among the best trucks in the world,Now I install extra relay on vecu output to ecm so it turn off with switch but its just temporary solution,,,,Too many electronic nannies.,,,
91,,I Like it ,,,Google &quot;Era Service&#39; we&#39;ll show up. Thank you,,start tomorrow.,,,,,@Alan May yes this is good truck for morons who can&#39;t drive real trucks,@Jason T. Aho yes,,,,As being a truck driver for over 30 years I drove cabovers probably most of the time they phase them out and just had the nose ones it&#39;s good to see a cab of a coming back I am very impressed with this <BX> cabover I&#39;d like to take one for a spin,,,
92,,"the best new people ! the beginning  is absolutely superb:))) exactly what all the company&#39;s desire from the trucks :)) many computers ! pieces of shit ...this is what you create , you all European truck manufacturers  had been doing in the past years exactly what Renault does ! make them to break easily so you can make tons of money from service and parts ",,,Str8 trash,,Nothing can be compared with scania V8 R,,,,,moron,Sticking ignition relay?,,,,KİNG OF THE ROAD V8 👍🏽😁,,,
93,,+Seán O&#39;Nilbud there to see malfunctions...,,,I regret to do my <M2> engine overhaul over 30000$ i wish i could just buy <M2> engine 14000$ with 200 thousand mile end replace it 4000$  the old one simply,,Very Nice this vídeo l love so conglatulation!,,,,,Nice job!👍,What’s the most common thing that will cause front end shaking?,,,,Standard. Nothing special...,,,
94,,If you can&#39;t afford European buy Chinese.,,,Ebay,,"<BX>, is a very good and powerful truck, a very extraordinary engine<br /><br />greetings from Indonesian truck lovers",,,,,Thank you!,Hey Adam do you happen to know where I can get a 6x2 converted to 6x4 my trk is a freightliner cascadia,,,,I think <BX> has become to anal about everything.,,,
95,,Take my with u in this job and I promis I will work 100% every day .. coz every day is adiffrant day plzzz.. ♥♥,,,lii man tell us more? Why did you have to rebuild it and what milage?,,"More torque will be produced and more balanced will be there if two similar motion piston fires at the same time, not sequentially",,,,,Базару нет вольва умеет делать машины,Reluctant tank temperature problems.  I have ttp for <BX> and I can&#39;t seem to figure out what&#39;s wrong.,,,,"Not sure if anyone other drivers feel this way but all I want is a bigger bed, bigger fridge and get rid of that stupid top bunk!!",,,
96,,Take my with u in this job and I promis I will work 100% every day .. coz every day is adiffrant day plzzz.. ♥♥,,,Which engine would you recommend for <BX> i-shift truck?,,Eingeon price,,,,,"I sense an internal competition <br />between factory and marketing. <br />Result: Win-win<br /><br />Keep up the good work, Team <BX>. We are with you all the way.",Driver side loss of power and I checked all of the wiring and still having problems.  The heater valve that lets coolent to heat the tank is working properly.  Like I said I preform the test that ttp tells me to do still can&#39;t find the problem.,,,,No need driver for this truck soon,,,
97,,Handicraft of Gothenburg,,,Truck Yoo  pain in the behind to work on but seem to be better than the j engines for durability,,Most powerful eingen,,,,,There is one or was it was who got most horse power. Was <BX> vs scania that why we got 730 and 750,Need help with my <M2> <BX> revv counter is not working speedo not showing got a j1939 data link,,,,Not available in my country. All we get is the VNL,,,
98,,Könnt ihr deutsch ich habe euch abboniert,,,Observer on-site The <M2> is a good engine. The common rail ones I’ve been hearing a lot of good thing about them. I’m planning to buy a couple to test them out.,,<BX> engine best for truck and car,,,,,유료트럭2에 추가되면 좋겠네요,Can you do videos on the Mack mp8 engines?,,,,Only garbage China,,,
99,,Pudera eu trabalhar em uma empresa deste porte incrível.,,,Got a 2020 <BX> with a 2020 <M2>. And my engine makes this one look like out dated crap. I can tells it&#39;s out dated motor too.,,No. Best in boats and wheeloaders,,,,,"Euro Truck have two hard Jobs, remake Mercedes Actros MP4 and <BX> fh16<br /><br /><br /><br /><br />Edit: and make a <BX> DLC",It&#39;s the same engine,,,,<BX> truck has best stability on the road and brake system.,,,
100,,"Muito bom e que tecnologia! futurista mesmo .
",,,@Fatfox I agree with you that 💯.  I have experienced ever motor expect the mp8 and the <M2> by far is my favorite at this time.,,Ritesh soneswar,,,,,@Folanty I take it you aint ever been in a truck in the real world. The only reason its the best truck sim so far is because there pretty much arent any others.<br />I run the game just fine on maxed settings. Doesnt take much to do so.,Perhaps one should try to find a <BX> VNL with a Cummings?,,,,"Espetacular, deu vontade de voltar para a estrada.",,,
101,,Cant wait for that Truck in Euro Truck Simulator 2 :D,,,@Jonathon Copeland yes correct maintenance does help them last longer. So many times we run into this problem just to find out it’s due to low maintenance. I work for a Mack/<BX> dealership. Not much to tell people I’m a certified master but I’m a engine guy here. I touch the engines everyday. We do have parts that fail that are designed this way and they are not <BX> or Mack brands. Its just faulty parts that end up failing again and customers blame it on the truck brand. It does take Mack and <BX> a while to notice the problem and end up changing the parts with update version to stop the cause of the same problem but this is after hundreds of fails from a lot of trucks,,"<a href=""https://www.youtube.com/watch?v=wRYArurY8Yw&amp;feature=share"">https://www.youtube.com/watch?v=wRYArurY8Yw&amp;feature=share</a>",,,,,"supersimon126 The game is decent enough, unless if you are playing on a potato pc",Best truck on earth I have one it never let me down I love it,,,,It’s a shame the wages don’t match the luxury,,,
102,,Just think that your Renault is a half <BX>. :),,,@Super Fly better mpg torque is better and power.,,"<a href=""https://www.youtube.com/watch?v=wRYArurY8Yw&amp;feature=share"">https://www.youtube.com/watch?v=wRYArurY8Yw&amp;feature=share</a>",,,,,also new MAN,What is this code telling me SA 0 SPN 5397 FMI 31,,,,I miss my <BX>,,,
103,,"<BX>, u cant find better truck, If u find better its an ufo..",,,@Fatfox tell you what I&#39;ll let you know when I have problems. Most of the problems I see on the <M2> are poor maintenance issues. You do what the maintenance guide tells you and you can get million miles on a motor. Alot people don&#39;t know this one simple maintenance have to do on every commercial motor. Need do over head adjustment ever 250k miles.  Simple but forgotten thing.  They don&#39;t do it then have problems later on and blame it on the type of motor they have. It&#39;s that simple good maintenance on motor last longer.,,"<a href=""https://www.youtube.com/watch?v=wRYArurY8Yw&amp;feature=share"">https://www.youtube.com/watch?v=wRYArurY8Yw&amp;feature=share</a>",,,,,Maybe they should start making a decent game to begin with before they start doing those.,What is overhead service and how much is cost ?,,,,Der hat ja noch spiegel 😂,,,
104,,Dafuq?,,,2018 they went to common rail and that’s what you got. I can tell you the problems you are gonna have. Turbo compound is out already and they have their own problems. Supposedly they get better mpg,,"<a href=""https://www.youtube.com/watch?v=wRYArurY8Yw&amp;feature=share"">https://www.youtube.com/watch?v=wRYArurY8Yw&amp;feature=share</a>",,,,,Very Nice!,"Another thing you may want to mention is the 2 I believe they&#39;re called the DEF coolant lines, those plastic L shape peices that the lines connect to, I had to have mine changed, because they broke and when they break you loose all of your coolant fast, I&#39;m not sure if you&#39;ve mentioned this before on your channel, I just thought I&#39;d throw it in, the service guy that come out and fixed mine said he&#39;s fixed several on these <BX>s, thanks for the helpful information you give out, keep doing whatcha doing",,,,Drake at the wheel.,,,
105,,<BX> FH is the best truck ever!,,,Damn good video!,,300Mph BUS👍,,,,,Now Euro Truck Simulator 2!,"Sherm, that’s a great item to mention as well.  Thanks for sharing",,,,The S90 of truck world..,,,
106,,"Nice, some pretty women working there when they say a choice of over 850 colours I think they mean 850 choices of white.",,,"Thanks, Omar!",,p,,,,,The term &quot;Simulator&quot; is used very loosely in that game.,I&#39;m super glad I found your video I&#39;m down the street at Schneider and feel alot better to have a show that I can trust to take care of my <BX> 780 ill call you guys next week for a PM Thanksssss,,,,But does it come with the coffee and the cute dog?,,,
107,,UK and Benner having a BroMance? :-),,,Asking if you can make some comparison with the MP8 vs <M2>,,"КОМОН РЕИЛ ,КОНЕЦ ЭРЫ НАДЕЖНЫХ ДВИГАТЕЛЕЙ ЗА ГОНКОЙ ПОД ВИДОМ ЭКОЛОГИИ ,И ЭКОНОМИИ НА ИЗГОТОВЛЕНИИ ДЕТАЛЕЙ ДВИГАТЕЛЕЙ.ОЧНЬ МНОГО ПРОБЛЕМ С ЭТИМИ ДВИГАТЕЛЯМИ В ЗАВИСИМОСТИ ЭКСПЛОУИАЦИИ В ТЯЖОЛЫХ ПРИРОДНЫХ И ИНЫХ УСЛОВИИ.С ПЛД СИСТЕМАМИ МОЖНО ДОСТИЧ ТАКИХ ЖЕ ЭКОЛОГИЧЕСКИХ ПАРАМЕТРОВ,НО ОНИ КАК БУДТО ДОРОЖЕ.ЧТО СУШИЙ БРЕД.НИ КОМУ УЖЕ НЕ ВЫГОДНО ДЕЛАТЬ НАДЕЖНЫЕ ДВИГАТЕЛИ,СПЛОШНОЙ ОБМАН ПОТРЕБИТЕЛЕЙ.РАБОТАЮТ НА СЕРВИС ТЕХ ЖЕ ПРОИЗВОДИТЕЛЕЙ ДВИГАТЕЛЕЙ.ЧТО БУДЕТ ДАЛЬШЕ ПОСМОТРИМ,НАВЕРНО БУНТ ОТКАЗА,ПУСКАЙ САМИ НА НИХ РАБОТАЮТ.СПЛОШНАЯ МАНАПОЛИЯ НА ВСЕ.",,,,,"И теперь, все другие марки машин, будут красть технологию распознавание знаков, и круиз контроль. Как держание в полосе или сколько метров до следующего препятствие","Juan, thanks for watching.  Yes, Schneider terminal right down the highway.",,,,Brilliant,,,
108,,I&#39;m not a truck driver but I want one of these to drive around in every day.,,,Same engine. What I have seen is just the oil pan sump. Part numbers usually cross over on these two if same year,,.,,,,,Good luck with the new model...Nice to see a Goldhofer trailing behind.,"I drive our backup 2012 with 980k, the TC spins right up to 1.9/2k, it sings smoothly gives plenty of power.<br /><br />My VNL <M2> TC only spins to about 1,5k, it as 1,188,...k,",,,,"Not good truck, trust me. I am truck driver and I have much experience with all european trucks. About me, Mercedes is the best. <BX> is too small for long routes across all Europe.",,,
109,,"<BX>, one of the best trucks in the world at this point in time, if not the best truck in the world, makes me proud to be a Swed, the 2 best trucks in the world are both Swedish. it hurts a bit to say this, but the new <BX> is a gorgeous truck, and thats from a mainly Scania guy... ;)",,,"@that diesel tech hahahahahaha TRUE, just the PAINT. RED AND GREEN LOL",,Cummins india ltd,,,,,<BX>  750 TRUCK   power  ....Like ...,Hi! I have some issue with my truck maybe you have ideas or advice where to look? I have <BX> 2013 with <BX> <M2> engine and I-shift transmission! When I am driving on cruise control or pedal doesn&#39;t mater  I am loosing randomly  acceleration for 10-15 seconds and after like nothing happened truck accelerate again! Also during that time Engine brake doesn&#39;t work! There is no any engine light code! Engine wiring was replaced! Any ideas about that issue?,,,,"What a truck, my favorite!",,,
110,,"Lonewolf SWE <BX> is definitely not the best truck in the world, it looses the value really fast here in the states and <BX> engines are not so reliable !<br />Best truck in the world is Peterbilt !!! 379 model now 389 model 100%",,,john live different paint color,,The program allows me to explain it,,,,,Great and unique.  Thanks to <BX> for always making the best.🙏🙏🙏🙏🙏🙏🙏,You probably have a bad turbocharger,,,,someone needs to do a mod of this truck for ets2!,,,
111,,<BX> ..... the power .,,,Wow&#39;s you guys are awesome! Were are you located?,,"Can I ask a question, please",,,,,"Even though the facelift FH wasn&#39;t really that different than the previous model but it packs a lot more hi tech features, it represents simplicity just the way <BX> cars has offer...",ECM??,,,,Preciso de um desses para trabalhar  se alguém quiser me doar,,,
112,,"Well, no.",,,Where in Chicago boss? You guys know what you doing!,,اشترك في القناه فضلا وليس امر ليصلك كل جديد عن الميكانيكا 💛💛,,,,,@Béla Bá OK thank you,I have <BX> ishift vnl 780 2018 have issue my truck all gauges go up and down all warnings come on truck no take acceleration lose power after we park and turn off ingination but truck engine still running even truck ingination off after 10 seconds truck shut of byself  and this problem shows all codes over 40 or more do some time problems but after go byself automatically can you tell me what can be issue???,,,,Been out 6 years and the facelift is basically new headlamp design!.,,,
113,,lol dude,,,"Thank you Fritz, We are in Chicago. Thank you for watching.",,Biz yapiyoz lan bunu,,,,,I like the FH 16 design!,I’m getting a SCR check light every other day what causes that,,,,The king is back!,,,
114,,"Just start to count them on an aircraft and then on the truck - considering that every rocker switch is a computer in that truck except for a few it&#39;s actually possible. Each button pad in the steering wheel is also a computer. Small computers, but still computers.",,,,,"I like <BX> truck engineering, very smart engine.",,,,,Magnificent,i had same problem ..could be wireing beetween def pump and dpf !!!    they rub on the frame cause that scr acm code,,,,Скания s серии круче будет,,,
115,,Wright brothers aircraft,,,,,Like a common rail and MEUI had some kind of a bastard child. Anyone know if flow rates are still on them or not?,,,,,牛皮就完事了,"Leroy, I would recommend having system checked out by a experienced shop",,,,Who is here because of euro truck simulator? Hand 🖐,,,
116,,"More computers than which aircraft, Cessna 172?",,,,,who&#39;s  country was produced it ?,,,,,,"Bad DEF or diluted DEF let the DEF Tank empty and buy blue def and keep in truck then keep filling 2 weeks ,it cost more but hopefully solve the problem.",,,,It is a big diffrent betwen this &quot;Adverstiment drivers&quot; and the real one. 😔,,,
117,,Wright brothers kittyhawk,,,,,"For trucks, Sweden.",,,,,,Where is you shoo located,,,,Enhanced aerodynamics? It’s a freakin wall dude.,,,
118,,LOOOOOL UMAD?,,,,,powar,,,,,,116 S Interstate 45 service rd. <br />Hutchins TX 75141,,,,What about Scania?,,,
119,,"hahaha you&#39;re so cute.

You mad bro? Just because you don&#39;t have a full driving license HAHAHAHHAA",,,,,CC KETE NA KA.  ..,,,,,,I’m having steam coming from the truck. Any ideas why?,,,,This is technological smut.,,,
120,,"cute attempt of an insult, but by the goverment&#39;s definition I am a man, and I can do whatever the fuck I want.

you are yet to reach that age, merely a boy, a teenage boy you are.",,,,,How to vacancy Valvo compni ...?  MY ITI.   (MECHANIC MOTOR VEHIVLE.)   <br /> MY EXPERIENCE IN VALVO Service senter ..in 6 month.<br /> My phone number 9890220915,,,,,,Steam coming from where?,,,,So good <BX> FM 380,,,
121,,"actually I was completely in the right, as my instructer....who was sat less than a foot away... said I did the right thing, the truck didn&#39;t slow down and he could see the red light miles away, I had to wait until the last minute.


good attempt at looking smart, but really you&#39;re the pathetic moron who thinks he knows everything before anything is said.

Good try but you failed you massive gayer, why don&#39;t you go back to being a keyboard instructor elsewhere. ",,,,,Una chet,,,,,,I&#39;m having and issue with getting the truck to start. I replaced the purge valve and the cracket case breather gasket. The truck was starting fine before that. But now it wont start. What could it be?,,,,Is it because the roads are smaller everyone has cabovers? Cabovers suuuuuuuuuuuuck. No offense,,,
122,,i would love to work in this plant ,,,,,У меня на мапеде такой движок стоит,,,,,,"Fill fuel filters and use hand primer until it is firm.  Try to crank and prime a couple times,",,,,I wish this was available on the Noth American <BX> trucks,,,
